"id","season","comment","subtype","elapsed","scorer","assister"
1900,"2008/2009","dg","disallowed",14,"Emmanuel Eboue","Emmanuel Eboue"
1901,"2008/2009","dg","disallowed",22,"Dimitar Berbatov","NA"
1901,"2008/2009","n","shot",62,"Ryan Giggs","Paul Scholes"
1902,"2008/2009","p","penalty",40,"Mikel Arteta","NA"
1902,"2008/2009","n","shot",49,"Jo","Philip Neville"
1902,"2008/2009","p","penalty",90,"Jo","NA"
1903,"2008/2009","n","shot",51,"Craig Bellamy","Nigel de Jong"
1904,"2008/2009","dg","disallowed",17,"Bennedict McCarthy,27","NA"
1904,"2008/2009","n","shot",27,"James Milner","Gareth Barry"
1904,"2008/2009","dg","disallowed",42,"Gabriel Agbonlahor","NA"
1904,"2008/2009","n","deflected",90,"Gabriel Agbonlahor","NA"
1905,"2008/2009","n","shot",2,"Damien Duff","Shola Ameobi"
1905,"2008/2009","n","shot",4,"Marc-Antoine Fortune","Borja Valero"
1905,"2008/2009","n","shot",9,"Peter Loevenkrands","NA"
1905,"2008/2009","n","header",40,"Steven Taylor","Ryan Taylor"
1905,"2008/2009","n","shot",73,"Marc-Antoine Fortune","character(0)"
1906,"2008/2009","n","shot",62,"David Nugent","Peter Crouch"
1906,"2008/2009","n","shot",69,"Fabio Aurelio","Xabi Alonso"
1906,"2008/2009","dg","disallowed",76,"Dirk Kuyt","NA"
1906,"2008/2009","n","header",78,"Hermann Hreidarsson","Nadir Belhadj"
1906,"2008/2009","n","shot",85,"Dirk Kuyt","Fernando Torres"
1906,"2008/2009","n","header",90,"Fernando Torres","Yossi Benayoun"
1909,"2008/2009","n","shot",23,"Wayne Rooney","Nani"
1909,"2008/2009","n","shot",32,"Roque Santa Cruz","Andre Ooijer"
1909,"2008/2009","dg","disallowed",45,"Jonny Evans","NA"
1909,"2008/2009","n","direct_freekick",60,"Cristiano Ronaldo","NA"
1911,"2008/2009","o","own-goal",51,"Alvaro Arbeloa","NA"
1911,"2008/2009","dg","disallowed",66,"Stephen Ireland","NA"
1911,"2008/2009","n","shot",78,"Dirk Kuyt","Fernando Torres"
1912,"2008/2009","n","shot",19,"Nicolas Anelka","Frank Lampard"
1914,"2008/2009","dg","disallowed",42,"Shola Ameobi","Shola Ameobi"
1915,"2008/2009","n","shot",61,"Bobby Zamora","Andrew Johnson"
1915,"2008/2009","n","shot",72,"Andrew Johnson","Bobby Zamora"
1915,"2008/2009","npm","saved_back_into_play",90,"Roman Bednar","NA"
1916,"2008/2009","n","direct_freekick",9,"Matthew Taylor","NA"
1916,"2008/2009","n","shot",11,"Kevin Davies","Johan Elmander"
1916,"2008/2009","n","shot",66,"Scott Parker","Jonathan Spector"
1917,"2008/2009","n","distance",17,"Aaron Lennon","Luka Modric"
1917,"2008/2009","n","loose_ball",27,"Michael Turner","NA"
1917,"2008/2009","n","header",86,"Jonathan Woodgate","Benoit Assou-Ekotto"
1918,"2008/2009","n","shot",75,"Niko Kranjcar","David Nugent"
1918,"2008/2009","p","penalty",78,"James Beattie","NA"
1918,"2008/2009","n","header",80,"James Beattie","Danny Pugh"
1918,"2008/2009","o","own-goal",90,"Ryan Shawcross","NA"
1919,"2008/2009","n","shot",9,"Wayne Rooney","Ryan Giggs"
1919,"2008/2009","dg","disallowed",41,"Wayne Rooney","NA"
1919,"2008/2009","n","shot",82,"Michael Carrick","Paul Scholes"
1919,"2008/2009","dg","disallowed",89,"Cristiano Ronaldo","NA"
1921,"2008/2009","n","shot",3,"Kieran Richardson","NA"
1921,"2008/2009","n","shot",89,"Robbie Keane","Darren Bent"
1922,"2008/2009","n","loose_ball",71,"Jack Collison","Jack Collison"
1923,"2008/2009","n","shot",45,"Stiliyan Petrov","James Milner"
1923,"2008/2009","n","distance",79,"John Carew","Stiliyan Petrov"
1923,"2008/2009","n","header",88,"Ryan Shawcross","James Beattie"
1923,"2008/2009","n","shot",90,"Glenn Whelan","NA"
1924,"2008/2009","dg","disallowed",23,"Tim Cahill","NA"
1924,"2008/2009","n","header",36,"Tim Cahill","Leighton Baines"
1924,"2008/2009","n","distance",70,"Louis Saha","NA"
1925,"2008/2009","o","own-goal",32,"Xabi Alonso","NA"
1925,"2008/2009","n","shot",63,"Tuncay Sanli","Jeremie Aliadiere"
1925,"2008/2009","dg","disallowed",90,"Marlon King","NA"
1926,"2008/2009","n","shot",47,"Ricardo Gardner","Matthew Taylor"
1927,"2008/2009","n","shot",34,"Stephen Warnock","Roque Santa Cruz"
1927,"2008/2009","n","shot",37,"Keith Andrews","Stephen Warnock"
1927,"2008/2009","n","volley",79,"Ian Ashbee","Bernard Mendy"
1928,"2008/2009","n","shot",25,"John Terry","NA"
1928,"2008/2009","n","shot",83,"Olivier Kapo","Maynor Figueroa"
1928,"2008/2009","n","header",90,"Frank Lampard","Michael Ballack"
1929,"2008/2009","n","shot",9,"Robbie Keane","Michael Dawson"
1929,"2008/2009","dg","disallowed",12,"Tuncay Sanli","NA"
1929,"2008/2009","n","shot",14,"Roman Pavlyuchenko","Luka Modric"
1929,"2008/2009","n","shot",40,"Aaron Lennon","Robbie Keane"
1929,"2008/2009","n","shot",79,"Aaron Lennon","Robbie Keane"
1929,"2008/2009","dg","disallowed",90,"Tuncay Sanli","NA"
1930,"2008/2009","n","shot",4,"Nicklas Bendtner","Denilson"
1930,"2008/2009","n","direct_freekick",7,"Chris Brunt","NA"
1930,"2008/2009","n","header",38,"Kolo Toure","Andrey Arshavin"
1930,"2008/2009","n","shot",44,"Nicklas Bendtner","Kolo Toure"
1931,"2008/2009","n","shot",79,"Didier Drogba","Didier Drogba"
1932,"2008/2009","n","shot",14,"James Beattie","Glenn Whelan"
1932,"2008/2009","dg","disallowed",67,"Kevin Davies","NA"
1932,"2008/2009","n","shot",73,"Ricardo Fuller","Glenn Whelan"
1933,"2008/2009","n","shot",34,"Carlton Cole","David Di Michele"
1934,"2008/2009","n","shot",52,"David Ngog","Steven Gerrard"
1934,"2008/2009","n","shot",65,"Yossi Benayoun","David Ngog"
1935,"2008/2009","n","loose_ball",9,"Peter Loevenkrands","Jonas Gutierrez"
1935,"2008/2009","n","shot",20,"Wayne Rooney","John O'Shea"
1935,"2008/2009","n","shot",56,"Dimitar Berbatov","Ji-Sung Park"
1936,"2008/2009","p","penalty",24,"Elano","NA"
1936,"2008/2009","n","shot",89,"Shaun Wright-Phillips","Stephen Ireland"
1938,"2008/2009","n","shot",90,"Manucho","Richard Garcia"
1939,"2008/2009","p","penalty",23,"Cristiano Ronaldo","NA"
1939,"2008/2009","n","shot",28,"Fernando Torres","Martin Skrtel"
1939,"2008/2009","p","penalty",44,"Steven Gerrard","NA"
1939,"2008/2009","n","direct_freekick",77,"Fabio Aurelio","NA"
1939,"2008/2009","n","distance",90,"character(0)","Pepe Reina"
1940,"2008/2009","o","own-goal",2,"Andre Ooijer","NA"
1940,"2008/2009","n","shot",65,"Andrey Arshavin","NA"
1940,"2008/2009","n","volley",87,"Emmanuel Eboue","Andrey Arshavin"
1940,"2008/2009","p","penalty",90,"Emmanuel Eboue","NA"
1941,"2008/2009","n","distance",12,"Ben Watson","NA"
1941,"2008/2009","n","shot",41,"character(0)","Kenwyne Jones"
1941,"2008/2009","n","shot",45,"Charles N'Zogbia","Paul Scharner"
1941,"2008/2009","dg","disallowed",62,"Steed Malbranque","NA"
1941,"2008/2009","dg","disallowed",76,"character(0)","NA"
1943,"2008/2009","n","header",5,"Jermaine Jenas","Aaron Lennon"
1943,"2008/2009","n","shot",50,"Darren Bent","Robbie Keane"
1943,"2008/2009","n","header",85,"John Carew","James Milner"
1944,"2008/2009","n","shot",18,"Jo","Marouane Fellaini"
1944,"2008/2009","n","loose_ball",24,"Joleon Lescott","NA"
1944,"2008/2009","n","header",52,"Ryan Shawcross","Liam Lawrence"
1944,"2008/2009","n","deflected",90,"Marouane Fellaini","Leighton Baines"
1945,"2008/2009","n","volley",30,"Peter Crouch","Glen Johnson"
1945,"2008/2009","n","shot",90,"Marlon King","Anthony McMahon"
1946,"2008/2009","dg","disallowed",37,"Matthew Taylor","NA"
1946,"2008/2009","n","shot",42,"Andrew Johnson","NA"
1946,"2008/2009","n","shot",45,"Kevin Davies","Mark Davies"
1946,"2008/2009","n","shot",56,"Simon Davies","Danny Murphy"
1946,"2008/2009","n","shot",88,"Diomansy Kamara","Clint Dempsey"
1947,"2008/2009","n","header",9,"Geovanni","Craig Fagan"
1947,"2008/2009","n","volley",38,"Steven Taylor","Nicky Butt"
1948,"2008/2009","n","shot",18,"Michael Essien","Frank Lampard"
1948,"2008/2009","dg","disallowed",2,"Frank Lampard","NA"
1949,"2008/2009","n","distance",12,"Paul Scholes","Michael Carrick"
1949,"2008/2009","dg","disallowed",24,"Carlos Tevez","NA"
1949,"2008/2009","n","shot",30,"Dimitar Berbatov","John O'Shea"
1949,"2008/2009","dg","disallowed",45,"Dimitar Berbatov","NA"
1949,"2008/2009","n","shot",63,"Wayne Rooney","Ji-Sung Park"
1950,"2008/2009","p","penalty",18,"Robin van Persie","NA"
1950,"2008/2009","n","shot",42,"Robin van Persie","Emmanuel Eboue"
1950,"2008/2009","n","shot",60,"Denilson","Emmanuel Adebayor"
1951,"2008/2009","n","shot",45,"Stephen Ireland","NA"
1951,"2008/2009","n","shot",51,"Shaun Wright-Phillips","Jo"
1951,"2008/2009","n","shot",58,"Shaun Wright-Phillips","Michael Ball"
1952,"2008/2009","n","header",13,"Calum Davenport","Julien Faubert"
1952,"2008/2009","o","own-goal",21,"Christopher Samba","NA"
1952,"2008/2009","n","shot",22,"Jason Roberts","Steven Reid"
1952,"2008/2009","dg","disallowed",30,"Matt Derbyshire","NA"
1952,"2008/2009","npm","saved",48,"Jason Roberts","NA"
1952,"2008/2009","n","shot",90,"Craig Bellamy","Valon Behrami"
1952,"2008/2009","n","shot",90,"Carlton Cole","Scott Parker"
1954,"2008/2009","n","shot",12,"Jermain Defoe","Peter Crouch"
1954,"2008/2009","n","shot",40,"Glen Johnson","Jermain Defoe"
1954,"2008/2009","npm","saved",48,"Aiyegbeni Yakubu","NA"
1954,"2008/2009","n","distance",69,"Jermain Defoe","Sean Davis"
1955,"2008/2009","n","direct_freekick",38,"Afonso Alves,24","NA"
1955,"2008/2009","npm","crossbar",65,"Stewart Downing","NA"
1955,"2008/2009","o","own-goal",72,"Justin Hoyte","NA"
1955,"2008/2009","n","shot",86,"Tuncay Sanli","Didier Digard"
1956,"2008/2009","dg","disallowed",87,"Kevin Davies","Kevin Davies"
1956,"2008/2009","dg","disallowed",90,"Kevin Davies","Kevin Davies"
1957,"2008/2009","o","own-goal",5,"Samuel Ricketts","NA"
1957,"2008/2009","n","shot",13,"Antonio Valencia","Amr Zaki"
1957,"2008/2009","n","shot",63,"Amr Zaki","Antonio Valencia"
1957,"2008/2009","n","shot",68,"Emile Heskey","Chris Kirkland"
1957,"2008/2009","n","shot",81,"Amr Zaki","Michael Brown"
1958,"2008/2009","n","shot",27,"Juliano Belletti","Deco"
1958,"2008/2009","n","shot",45,"Darren Bent","NA"
1959,"2008/2009","n","volley",8,"Dirk Kuyt","Xabi Alonso"
1959,"2008/2009","n","shot",33,"Albert Riera","Pepe Reina"
1959,"2008/2009","p","penalty",39,"Steven Gerrard","NA"
1959,"2008/2009","n","distance",50,"Steven Gerrard","Xabi Alonso"
1959,"2008/2009","p","penalty",65,"Steven Gerrard","NA"
1960,"2008/2009","n","shot",50,"Luka Modric","Aaron Lennon"
1961,"2008/2009","npm","saved",24,"Obafemi Martins","NA"
1961,"2008/2009","n","header",57,"Nicklas Bendtner","Andrey Arshavin"
1961,"2008/2009","n","loose_ball",58,"Obafemi Martins","NA"
1961,"2008/2009","n","shot",64,"Abou Diaby","Robin van Persie"
1961,"2008/2009","n","shot",67,"Samir Nasri","Robin van Persie"
1962,"2008/2009","npm","saved",18,"Robinho","NA"
1962,"2008/2009","n","header",56,"Micah Richards","Elano"
1963,"2008/2009","n","shot",35,"Mark Noble","character(0)"
1963,"2008/2009","n","shot",51,"Keith Andrews","Christopher Samba"
1964,"2008/2009","p","penalty",18,"Danny Murphy","NA"
1964,"2008/2009","n","bicycle_kick",87,"Zoltan Gera","Andrew Johnson"
1965,"2008/2009","dg","disallowed",23,"NA","NA"
1965,"2008/2009","n","distance",67,"Matthew Taylor","Matthew Taylor"
1965,"2008/2009","o","own-goal",82,"Danny Shittu","Danny Shittu"
1966,"2008/2009","n","direct_freekick",4,"Leighton Baines","NA"
1966,"2008/2009","n","header",22,"Peter Crouch","Glen Johnson"
1966,"2008/2009","n","header",75,"Peter Crouch","Sean Davis"
1967,"2008/2009","n","header",84,"Ryan Shawcross","Rory Delap"
1968,"2008/2009","n","shot",84,"Ben Watson","Ben Watson"
1969,"2008/2009","n","shot",14,"Cristiano Ronaldo","Ryan Giggs"
1969,"2008/2009","n","header",30,"John Carew","Gareth Barry"
1969,"2008/2009","n","header",58,"Gabriel Agbonlahor","John Carew"
1969,"2008/2009","n","distance",80,"Cristiano Ronaldo","Michael Carrick"
1969,"2008/2009","n","shot",90,"Federico Macheda","Ryan Giggs"
1970,"2008/2009","n","header",8,"Emmanuel Adebayor","Cesc Fabregas"
1970,"2008/2009","n","shot",49,"Emmanuel Adebayor","Cesc Fabregas"
1971,"2008/2009","n","shot",42,"Junior Stanislas","Luis Boa Morte"
1971,"2008/2009","n","header",52,"James Tomkins","Mark Noble"
1972,"2008/2009","n","shot",26,"Jo","Leon Osman"
1972,"2008/2009","n","volley",47,"Marouane Fellaini","Tony Hibbert"
1972,"2008/2009","n","loose_ball",51,"Jo","Marouane Fellaini"
1972,"2008/2009","n","loose_ball",61,"Leon Osman","Marouane Fellaini"
1973,"2008/2009","n","header",56,"Frank Lampard","Nicolas Anelka"
1973,"2008/2009","n","shot",65,"Florent Malouda","Frank Lampard"
1974,"2008/2009","p","penalty",30,"Robbie Keane","NA"
1974,"2008/2009","n","shot",82,"Bennedict McCarthy,27","Christopher Samba"
1974,"2008/2009","n","shot",89,"Andre Ooijer","NA"
1975,"2008/2009","n","shot",90,"Yossi Benayoun","Steven Gerrard"
1976,"2008/2009","n","shot",8,"Kevin Davies","Ricardo Gardner"
1976,"2008/2009","n","shot",38,"Gary O'Neil","Tuncay Sanli"
1976,"2008/2009","n","shot",44,"Gary Cahill","Johan Elmander"
1976,"2008/2009","n","direct_freekick",78,"Matthew Taylor","NA"
1976,"2008/2009","n","shot",84,"Ricardo Gardner","Matthew Taylor"
1977,"2008/2009","n","shot",2,"Ricardo Fuller","Danny Higginbotham"
1977,"2008/2009","n","shot",49,"James Beattie","NA"
1979,"2008/2009","n","shot",5,"Fernando Torres","Jamie Carragher"
1979,"2008/2009","n","header",33,"Fernando Torres","Xabi Alonso"
1979,"2008/2009","n","distance",83,"Daniel Agger","Yossi Benayoun"
1979,"2008/2009","n","header",90,"David Ngog","Lucas Leiva"
1980,"2008/2009","n","header",19,"Paul Scholes","Wayne Rooney"
1980,"2008/2009","n","shot",55,"Kenwyne Jones","Teemu Tainio"
1980,"2008/2009","n","shot",76,"Federico Macheda","Michael Carrick"
1981,"2008/2009","n","shot",65,"Roman Pavlyuchenko","Luka Modric"
1982,"2008/2009","n","shot",19,"Marouane Fellaini","Leighton Baines"
1982,"2008/2009","n","header",23,"Tim Cahill","NA"
1982,"2008/2009","n","shot",33,"John Carew","Gabriel Agbonlahor"
1982,"2008/2009","n","distance",53,"Steven Pienaar","Philip Neville"
1982,"2008/2009","n","direct_freekick",55,"James Milner","NA"
1982,"2008/2009","p","penalty",66,"Gareth Barry","NA"
1983,"2008/2009","n","loose_ball",3,"Tuncay Sanli","Afonso Alves,24"
1983,"2008/2009","n","header",9,"Manucho","Nick Barmby"
1983,"2008/2009","n","volley",29,"Matthew Bates","Anthony McMahon"
1983,"2008/2009","n","shot",90,"Marlon King","NA"
1984,"2008/2009","n","distance",28,"Stephen Ireland","Valeri Bojinov"
1984,"2008/2009","n","shot",50,"Clint Dempsey","NA"
1984,"2008/2009","n","distance",59,"Dickson Etuhu","NA"
1984,"2008/2009","n","shot",83,"Clint Dempsey","Bobby Zamora"
1985,"2008/2009","n","shot",33,"Younes Kaboul","Jermaine Pennant"
1985,"2008/2009","n","loose_ball",48,"Jonathan Greening","NA"
1985,"2008/2009","n","direct_freekick",62,"Chris Brunt","NA"
1985,"2008/2009","n","direct_freekick",65,"Niko Kranjcar","NA"
1986,"2008/2009","n","header",33,"Abdoulaye Faye","Liam Lawrence"
1986,"2008/2009","n","header",81,"Andy Carroll","Damien Duff"
1987,"2008/2009","n","volley",18,"Mido","NA"
1987,"2008/2009","n","shot",61,"Theo Walcott","Andrey Arshavin"
1987,"2008/2009","n","shot",71,"Mikael Silvestre","Cesc Fabregas"
1987,"2008/2009","n","loose_ball",90,"Andrey Arshavin","NA"
1987,"2008/2009","n","shot",90,"Alex Song","Cesc Fabregas"
1988,"2008/2009","n","shot",40,"Michael Ballack","Salomon Kalou"
1988,"2008/2009","n","shot",48,"Didier Drogba","Frank Lampard"
1988,"2008/2009","p","penalty",60,"Frank Lampard","NA"
1988,"2008/2009","n","shot",63,"Didier Drogba","Branislav Ivanovic"
1988,"2008/2009","n","shot",70,"Andrew O'Brien","NA"
1988,"2008/2009","n","shot",74,"Chris Basham","Kevin Davies"
1988,"2008/2009","n","header",78,"Matthew Taylor","Kevin Davies"
1989,"2008/2009","n","shot",36,"Andrey Arshavin","Cesc Fabregas"
1989,"2008/2009","n","header",49,"Fernando Torres","Dirk Kuyt"
1989,"2008/2009","n","header",56,"Yossi Benayoun","Dirk Kuyt"
1989,"2008/2009","n","distance",67,"Andrey Arshavin","NA"
1989,"2008/2009","n","shot",70,"Andrey Arshavin","NA"
1989,"2008/2009","n","shot",72,"Fernando Torres","Albert Riera"
1989,"2008/2009","dg","disallowed",74,"Nicklas Bendtner","NA"
1989,"2008/2009","n","shot",90,"Andrey Arshavin","Theo Walcott"
1989,"2008/2009","n","shot",90,"Yossi Benayoun","Ryan Babel"
1989,"2008/2009","dg","disallowed",90,"Cesc Fabregas","NA"
1990,"2008/2009","n","header",45,"Djibril Cisse","Danny Collins"
1990,"2008/2009","dg","disallowed",49,"Kenwyne Jones","NA"
1991,"2008/2009","n","loose_ball",24,"Darren Bent","Darren Bent"
1992,"2008/2009","n","shot",11,"Emile Heskey","James Milner"
1992,"2008/2009","n","header",85,"character(0)","Kieron Dyer"
1994,"2008/2009","n","shot",8,"Robinho","Stephen Ireland"
1994,"2008/2009","n","header",21,"Nedum Onuoha","NA"
1994,"2008/2009","n","distance",37,"Chris Brunt","Marc-Antoine Fortune"
1994,"2008/2009","n","direct_freekick",54,"Chris Brunt","NA"
1994,"2008/2009","p","penalty",56,"Elano","NA"
1994,"2008/2009","n","shot",90,"Daniel Sturridge","Stephen Ireland"
1995,"2008/2009","n","shot",78,"Nwankwo Kanu","Nadir Belhadj"
1996,"2008/2009","n","shot",75,"Liam Lawrence","James Beattie"
1997,"2008/2009","n","shot",28,"Hugo Rodallega","Lee Cattermole"
1997,"2008/2009","n","shot",61,"Carlos Tevez","Michael Carrick"
1997,"2008/2009","n","shot",86,"Michael Carrick","John O'Shea"
1999,"2008/2009","n","shot",29,"Darren Bent","Vedran Corluka"
